276,229
277,198
277,6
277,97
278,27
278,1
278,2
279,48
279,1
279,55
280,241
280,91
280,0
281,124
281,1
281,69
282,0
282,27
282,49
283,276
283,224
283,132
284,28
284,203
284,176
285,10
285,132
285,3
286,185
286,232
286,276
287,1
287,12
287,132
288,191
288,109
288,9
289,0
289,224
289,43
290,33
290,2
290,102
291,28
291,89
291,142
292,214
292,30
292,53
293,98
293,3
293,14
294,91
294,2
294,15
295,17
295,28
295,2
296,2
296,225
296,1
297,287
297,103
297,12
298,0
298,30
298,2
299,120
299,89
299,2
300,108
300,28
300,84
301,43
301,10
301,6
302,46
302,25
302,6
303,45
303,1
303,71
304,2
304,59
304,10
305,3
305,48
305,29
306,3
306,2
306,297
307,293
307,93
307,44
308,123
308,6
308,2
309,0
309,2
309,72
310,3
310,297
310,2
311,55
311,270
311,9
312,3
312,19
312,181
313,284
313,2
313,3
314,113
314,98
314,2
315,131
315,2
315,33
316,0
316,6
316,1
317,0
317,46
317,131
318,46
318,31
318,48
319,32
319,196
319,243
320,312
320,19
320,15
321,253
321,200
321,217
322,2
322,217
322,10
323,22
323,6
323,27
324,12
324,191
324,3
325,2
325,14
325,3
326,2
326,68
326,34
327,1
327,3
327,10
328,29
328,3
328,131
329,84
329,172
329,18
330,3
330,36
330,254
331,2
331,1
331,46
332,10
332,40
332,14
333,102
333,15
333,36
334,29
334,84
334,114
335,320
335,10
335,89
336,10
336,14
336,23
337,12
337,195
337,2
338,109
338,46
338,29
339,294
339,3
339,1
340,29
340,1
340,237
341,1
341,5
341,42
342,191
342,72
342,48
343,14
343,151
343,6
344,6
344,22
344,184
345,9
345,70
345,1
346,3
346,12
346,10
347,2
347,1
347,72
348,151
348,55
348,22
349,22
349,1
349,6
350,0
350,2
350,12
351,218
351,276
351,29
352,6
352,19
352,0
353,5
353,3
353,276
354,3
354,2
354,229
355,1
355,3
355,10
356,2
356,32
356,3
357,257
357,36
357,283
358,258
358,76
358,15
359,22
359,2
359,82
360,32
360,103
360,6
361,14
361,99
361,2
362,6
362,102
362,10
363,123
363,15
363,29
364,52
364,276
364,1
365,1
365,10
365,2
366,2
366,5
366,363
367,2
367,29
367,1
368,17
368,165
368,42
369,17
369,10
369,34
370,30
370,142
370,48
371,6
371,45
371,2
372,6
372,14
372,72
373,11
373,6
373,45
374,19
374,54
374,351
375,5
375,49
375,11
376,16
376,1
376,3
377,0
377,27
377,1
378,27
378,9
378,31
379,2
379,312
379,40
380,326
380,52
380,6
381,15
381,378
381,32
382,217
382,231
382,319
383,57
383,6
383,3
384,19
384,26
384,170
385,3
385,20
385,10
386,84
386,368
386,6
387,36
387,5
387,1
388,6
388,340
388,84
389,11
389,15
389,36
390,19
390,2
390,28
391,1
391,227
391,123
392,375
392,3
392,6
393,3
393,76
393,207
394,42
394,19
394,6
395,3
395,52
395,220
396,28
396,6
396,326
397,79
397,217
397,6
398,230
398,291
398,6
399,48
399,335
399,185
400,19
400,31
400,232
401,20
401,3
401,1
402,3
402,2
402,57
403,3
403,79
403,2
404,5
404,45
404,14
405,301
405,254
405,370
406,340
406,117
406,57
407,1
407,100
407,14
408,11
408,43
408,1
409,10
409,14
409,216
410,1
410,3
410,0
411,3
411,8
411,142
412,29
412,25
412,45
413,6
413,177
413,25
414,31
414,130
414,79
415,37
415,1
415,2
416,380
416,3
416,395
417,27
417,2
417,75
418,3
418,19
418,45
419,326
419,360
419,1
420,0
420,356
420,412
421,242
421,291
421,283
422,1
422,10
422,402
423,12
423,134
423,1
424,14
424,1
424,422
425,28
425,1
425,51
426,6
426,63
426,33
427,246
427,268
427,0
428,6
428,99
428,26
429,131
429,113
429,10
430,6
430,281
430,1
431,266
431,1
431,31
432,14
432,5
432,2
433,46
433,380
433,10
434,198
434,3
434,2
435,3
435,54
435,1
436,117
436,214
436,84
437,67
437,2
437,0
438,179
438,414
438,291
439,276
439,79
439,327
440,1
440,395
440,75
441,1
441,2
441,6
442,6
442,3
442,87
443,167
443,45
443,17
444,243
444,381
444,29
445,3
445,10
445,165
446,0
446,1
446,346
447,195
447,283
447,375
448,3
448,45
448,206
449,0
449,297
449,3
450,36
450,227
450,106
451,26
451,55
451,165
452,9
452,6
452,34
453,405
453,6
453,97
454,2
454,36
454,186
455,297
455,275
455,2
456,311
456,2
456,3
457,33
457,70
457,172
458,443
458,91
458,55
459,6
459,9
459,53
460,108
460,6
460,106
461,122
461,103
461,283
462,48
462,229
462,42
463,33
463,93
463,92
464,350
464,29
464,320
465,263
465,54
465,114
466,202
466,2
466,326
467,347
467,0
467,53
468,104
468,1
468,276
469,3
469,6
469,158
470,103
470,272
470,1
471,206
471,1
471,320
472,29
472,196
472,10
473,16
473,3
473,1
474,30
474,1
474,15
475,34
475,0
475,191
476,326
476,193
476,147
477,431
477,27
477,28
478,0
478,433
478,36
479,0
479,420
479,6
480,1
480,34
480,2
481,10
481,3
481,6
482,2
482,84
482,1
483,69
483,5
483,297
484,72
484,2
484,31
485,6
485,34
485,297
486,1
486,3
486,10
487,6
487,27
487,1
488,153
488,395
488,29
489,14
489,166
489,47
490,474
490,263
490,42
491,3
491,1
491,2
492,1
492,326
492,14
493,1
493,2
493,70
494,6
494,406
494,69
495,147
495,6
495,33
496,360
496,392
496,1
497,2
497,46
497,14
498,358
498,3
498,20
499,443
499,19
499,10
500,405
500,3
500,284
501,24
501,93
501,6
502,431
502,2
502,350
503,2
503,46
503,19
504,3
504,226
504,229
505,45
505,28
505,32
506,433
506,2
506,436
507,395
507,433
507,1
508,71
508,5
508,36
509,91
509,2
509,6
510,182
510,153
510,1
511,394
511,103
511,200
512,1
512,27
512,104
513,508
513,17
513,55
514,302
514,29
514,224
515,456
515,142
515,24
516,2
516,142
516,89
517,147
517,33
517,1
518,470
518,79
518,395
519,6
519,57
519,451
520,53
520,112
520,28
521,31
521,114
521,1
522,356
522,47
522,66
523,1
523,238
523,132
524,6
524,130
524,279
525,198
525,14
525,523
526,3
526,6
526,340
527,6
527,296
527,10
528,16
528,15
528,455
529,122
529,40
529,2
530,334
530,98
530,66
531,54
531,442
531,17
532,104
532,2
532,32
533,272
533,36
533,263
534,511
534,10
534,52
535,106
535,55
535,65
536,91
536,48
536,14
537,6
537,3
537,227
538,198
538,6
538,91
539,3
539,36
539,6
540,442
540,72
540,370
541,2
541,0
541,536
542,79
542,232
542,312
543,189
543,45
543,398
544,2
544,84
544,228
545,91
545,36
545,239
546,183
546,319
546,320
547,45
547,6
547,5
548,19
548,1
548,2
549,102
549,169
549,1
550,2
550,0
550,6
551,89
551,36
551,33
552,445
552,416
552,46
553,25
553,2
553,16
554,2
554,525
554,55
555,6
555,63
555,22
556,3
556,311
556,1
557,384
557,21
557,2
558,2
558,33
558,335
559,12
559,55
559,147
560,3
560,98
560,10
561,3
561,249
561,46
562,9
562,91
562,0
563,1
563,17
563,29
564,2
564,63
564,227
565,552
565,289
565,6
566,1
566,123
566,65
567,72
567,30
567,109
568,414
568,48
568,281
569,15
569,143
569,6
570,55
570,5
570,46
571,92
571,17
571,10
572,10
572,62
572,45
573,437
573,57
573,202
574,0
574,255
574,89
575,303
575,17
575,511
576,73
576,43
576,2
577,153
577,2
577,424
578,485
578,297
578,389
579,0
579,31
579,36
580,72
580,341
580,456
581,6
581,26
581,25
582,27
582,169
582,1
583,28
583,8
583,110
584,2
584,1
584,12
585,32
585,46
585,2
586,29
586,120
586,191
587,10
587,15
587,28
588,1
588,6
588,495
589,3
589,10
589,495
590,447
590,2
590,14
591,557
591,320
591,2
592,46
592,3
592,111
593,31
593,43
593,189
594,145
594,565
594,219
595,6
595,534
595,440
596,240
596,103
596,0
597,3
597,562
597,2
598,10
598,224
598,33
599,6
599,435
599,0
600,519
600,6
600,110
601,2
601,366
601,3
602,151
602,254
602,6
603,340
603,2
603,207
604,45
604,209
604,14
605,10
605,34
605,22
606,3
606,1
606,10
607,46
607,10
607,2
608,276
608,2
608,123
609,14
609,291
609,0
610,2
610,334
610,1
611,6
611,571
611,109
612,1
612,3
612,552
613,191
613,2
613,27
614,456
614,167
614,539
615,71
615,368
615,27
616,334
616,0
616,21
617,555
617,564
617,126
618,29
618,568
618,395
619,2
619,31
619,80
620,287
620,435
620,2
621,2
621,31
621,10
622,250
622,25
622,3
623,2
623,478
623,1
624,2
624,232
624,142
625,525
625,2
625,46
626,48
626,3
626,450
627,302
627,70
627,1
628,49
628,72
628,6
629,1
629,63
629,5
630,218
630,84
630,1
631,350
631,276
631,263
632,10
632,263
632,2
633,36
633,17
633,478
634,27
634,3
634,2
635,346
635,123
635,1
636,216
636,557
636,5
637,285
637,45
637,419
638,2
638,36
638,89
639,492
639,334
639,433
640,1
640,180
640,0
641,2
641,295
641,6
642,262
642,167
642,350
643,3
643,217
643,32
644,43
644,28
644,227
645,301
645,84
645,106
646,587
646,265
646,487
647,8
647,10
647,1
648,48
648,76
648,252
649,14
649,114
649,1
650,201
650,130
650,2
651,1
651,15
651,53
652,93
652,25
652,97
653,340
653,91
653,29
654,63
654,6
654,2
655,63
655,6
655,539
656,2
656,1
656,6
657,565
657,198
657,3
658,104
658,3
658,31
659,1
659,69
659,463
660,22
660,46
660,257
661,130
661,29
661,17
662,2
662,6
662,87
663,6
663,1
663,25
664,654
664,6
664,1
665,86
665,156
665,14
666,488
666,2
666,28
667,322
667,48
667,98
668,370
668,263
668,123
669,91
669,27
669,511
670,1
670,246
670,28
671,2
671,3
671,213
672,34
672,346
672,2
673,110
673,53
673,2
674,276
674,36
674,2
675,131
675,590
675,101
676,84
676,2
676,3
677,2
677,536
677,3
678,81
678,420
678,3
679,45
679,214
679,291
680,259
680,6
680,214
681,29
681,71
681,552
682,1
682,66
682,33
683,162
683,0
683,34
684,0
684,592
684,548
685,34
685,72
685,87
686,378
686,2
686,480
687,153
687,362
687,86
688,29
688,395
688,471
689,6
689,109
689,1
690,6
690,60
690,15
691,337
691,46
691,423
692,2
692,514
692,10
693,6
693,77
693,631
694,174
694,99
694,65
695,1
695,643
695,6
696,19
696,0
696,323
697,695
697,368
697,359
698,0
698,36
698,549
699,147
699,63
699,2
700,42
700,320
700,255
701,246
701,186
701,60
702,147
702,0
702,3
703,2
703,300
703,0
704,22
704,15
704,676
705,311
705,55
705,167
706,31
706,150
706,443
707,2
707,3
707,79
708,28
708,73
708,104
709,106
709,572
709,109
710,29
710,2
710,423
711,32
711,451
711,2
712,0
712,2
712,1
713,27
713,227
713,1
714,294
714,290
714,64
715,435
715,514
715,326
716,89
716,399
716,1
717,294
717,671
717,10
718,19
718,0
718,1
719,322
719,2
719,1
720,10
720,45
720,24
721,55
721,90
721,36
722,29
722,33
722,72
723,229
723,10
723,301
724,2
724,3
724,74
725,592
725,55
725,6
726,1
726,3
726,22
727,42
727,488
727,319
728,690
728,14
728,34
729,132
729,102
729,113
730,625
730,109
730,6
731,1
731,649
731,27
732,3
732,102
732,6
733,3
733,84
733,9
734,30
734,144
734,79
735,234
735,1
735,6
736,425
736,99
736,2
737,42
737,102
737,577
738,0
738,323
738,484
739,12
739,203
739,67
740,717
740,14
740,562
741,7
741,3
741,122
742,3
742,10
742,191
743,94
743,77
743,2
744,2
744,0
744,5
745,55
745,238
745,198
746,15
746,29
746,14
747,188
747,34
747,603
748,297
748,110
748,3
749,22
749,33
749,339
750,29
750,468
750,480
751,408
751,6
751,0
752,608
752,294
752,14
753,259
753,2
753,488
754,72
754,356
754,21
755,2
755,29
755,155
756,534
756,91
756,443
757,297
757,10
757,1
758,183
758,552
758,297
759,10
759,30
759,299
760,644
760,157
760,144
761,191
761,236
761,1
762,3
762,32
762,417
763,350
763,279
763,124
764,1
764,420
764,10
765,369
765,1
765,2
766,694
766,608
766,45
767,91
767,137
767,10
768,103
768,20
768,211
769,385
769,707
769,3
770,2
770,326
770,25
771,6
771,46
771,10
772,297
772,284
772,14
773,206
773,390
773,73
774,91
774,14
774,2
775,2
775,46
775,10
776,22
776,165
776,242
777,26
777,1
777,109
778,84
778,55
778,22
779,488
779,3
779,223
780,123
780,2
780,1
781,12
781,622
781,86
782,40
782,5
782,17
783,3
783,705
783,384
784,5
784,3
784,2
785,32
785,1
785,17
786,2
786,642
786,1
787,204
787,5
787,198
788,467
788,3
788,14
789,2
789,34
789,36
790,36
790,255
790,109
791,191
791,594
791,79
792,51
792,194
792,304
793,89
793,412
793,6
794,3
794,91
794,268
795,660
795,320
795,10
796,758
796,45
796,5
797,26
797,6
797,3
798,114
798,478
798,769
799,114
799,2
799,28
800,695
800,123
800,703
801,55
801,72
801,2
802,388
802,1
802,395
803,2
803,0
803,493
804,544
804,191
804,60
805,57
805,10
805,241
806,167
806,105
806,601
807,6
807,80
807,196
808,414
808,2
808,32
809,6
809,10
809,2
810,592
810,343
810,6
811,27
811,6
811,635
812,525
812,297
812,36
813,203
813,5
813,12
814,105
814,408
814,182
815,1
815,488
815,249
816,12
816,74
816,42
817,803
817,2
817,237
818,15
818,63
818,180
819,147
819,131
819,593
820,22
820,14
820,3
821,46
821,574
821,385
822,6
822,54
822,2
823,55
823,28
823,368
824,2
824,48
824,510
825,11
825,36
825,62
826,791
826,1
826,15
827,198
827,15
827,34
828,493
828,356
828,6
829,84
829,751
829,10
830,2
830,15
830,102
831,1
831,407
831,3
832,19
832,297
832,122
833,89
833,27
833,91
834,459
834,46
834,480
835,110
835,370
835,6
836,2
836,46
836,750
837,2
837,300
837,6
838,1
838,9
838,108
839,111
839,2
839,661
840,84
840,368
840,2
841,3
841,1
841,29
842,573
842,629
842,22
843,351
843,647
843,0
844,0
844,147
844,22
845,299
845,15
845,443
846,49
846,214
846,3
847,14
847,2
847,712
848,213
848,89
848,36
849,46
849,480
849,807
850,33
850,28
850,36
851,2
851,191
851,3
852,130
852,46
852,77
853,1
853,32
853,368
854,34
854,108
854,726
855,249
855,6
855,229
856,27
856,657
856,535
857,557
857,3
857,580
858,9
858,1
858,769
859,22
859,6
859,40
860,158
860,2
860,1
861,132
861,29
861,445
862,134
862,2
862,495
863,247
863,148
863,2
864,186
864,53
864,134
865,11
865,206
865,12
866,639
866,766
866,514
867,513
867,1
867,15
868,410
868,147
868,658
869,26
869,48
869,1
870,73
870,43
870,286
871,34
871,1
871,53
872,2
872,340
872,1
873,3
873,488
873,1
874,3
874,12
874,48
875,17
875,89
875,2
876,750
876,6
876,9
877,91
877,1
877,103
878,716
878,519
878,174
879,807
879,120
879,22
880,667
880,785
880,10
881,322
881,4
881,727
882,22
882,36
882,75
883,66
883,6
883,259
884,34
884,66
884,3
885,437
885,14
885,620
886,213
886,10
886,471
887,15
887,32
887,45
888,535
888,223
888,51
889,3
889,72
889,10
890,130
890,33
890,6
891,340
891,38
891,413
892,825
892,2
892,9
893,1
893,0
893,57
894,542
894,1
894,297
895,736
895,126
895,15
896,153
896,45
896,0
897,3
897,15
897,46
898,6
898,1
898,452
899,14
899,6
899,10
900,147
900,55
900,14
901,265
901,1
901,107
902,15
902,198
902,574
903,167
903,340
903,265
904,297
904,603
904,3
905,487
905,72
905,4
906,242
906,6
906,333
907,479
907,230
907,3
908,14
908,25
908,506
909,504
909,65
909,46
910,873
910,420
910,123
911,3
911,10
911,1
912,1
912,112
912,22
913,750
913,266
913,0
914,265
914,6
914,34
915,142
915,48
915,275
916,827
916,17
916,9
917,6
917,22
917,45
918,0
918,480
918,846
919,391
919,22
919,6
920,325
920,1
920,330
921,42
921,705
921,31
922,380
922,1
922,300
923,30
923,448
923,390
924,240
924,14
924,827
925,147
925,418
925,29
926,0
926,19
926,258
927,20
927,3
927,2
928,6
928,45
928,2
929,28
929,167
929,84
930,2
930,1
930,55
931,3
931,525
931,15
932,1
932,32
932,61
933,123
933,200
933,26
934,2
934,22
934,12
935,435
935,634
935,2
936,326
936,498
936,2
937,91
937,14
937,608
938,29
938,93
938,558
939,347
939,10
939,6
940,2
940,0
940,10
941,15
941,0
941,302
942,297
942,312
942,828
943,2
943,130
943,12
944,2
944,83
944,191
945,12
945,3
945,620
946,21
946,29
946,7
947,1
947,112
947,10
948,73
948,5
948,46
949,30
949,17
949,3
950,153
950,30
950,32
951,3
951,160
951,1
952,551
952,24
952,456
953,30
953,351
953,14
954,599
954,217
954,579
955,114
955,24
955,495
956,11
956,72
956,402
957,544
957,924
957,337
958,297
958,6
958,19
959,3
959,54
959,2
960,28
960,6
960,106
961,6
961,671
961,663
962,133
962,626
962,894
963,6
963,275
963,27
964,45
964,10
964,2
965,564
965,270
965,158
966,10
966,22
966,28
967,2
967,59
967,225
968,3
968,270
968,0
969,179
969,323
969,1
970,10
970,169
970,2
971,2
971,102
971,27
972,311
972,166
972,73
973,825
973,6
973,294
974,202
974,419
974,418
975,6
975,206
975,3
976,196
976,89
976,725
977,484
977,395
977,147
978,55
978,135
978,1
979,6
979,276
979,371
980,644
980,743
980,53
981,55
981,2
981,150
982,304
982,326
982,6
983,810
983,0
983,150
984,2
984,97
984,91
985,2
985,45
985,31
986,1
986,584
986,31
987,229
987,83
987,9
988,390
988,678
988,735
989,296
989,3
989,32
990,437
990,291
990,378
991,111
991,258
991,29
992,275
992,2
992,249
993,230
993,0
993,214
994,221
994,19
994,6
995,495
995,245
995,398
996,661
996,15
996,294
997,378
997,6
997,882
998,807
998,36
998,632
999,10
999,399
999,406
1000,206
1000,6
1000,433
1001,228
1001,1
1001,22
1002,103
1002,142
1002,18
1003,416
1003,425
1003,2
1004,382
1004,46
1004,6
1005,20
1005,114
1005,49
1006,475
1006,807
1006,3
1007,45
1007,639
1007,6
1008,45
1008,589
1008,852
1009,182
1009,2
1009,1
1010,239
1010,6
1010,401
1011,1
1011,259
1011,76
1012,36
1012,3
1012,1
1013,104
1013,10
1013,109
1014,227
1014,254
1014,14
1015,0
1015,2
1015,51
1016,450
1016,149
1016,11
1017,395
1017,10
1017,28
1018,191
1018,889
1018,801
1019,12
1019,101
1019,2
1020,488
1020,64
1020,147
1021,30
1021,723
1021,232
1022,637
1022,105
1022,544
1023,266
1023,2
1023,40
1024,49
1024,686
1024,113
1025,362
1025,6
1025,14
1026,0
1026,398
1026,297
1027,544
1027,135
1027,36
1028,11
1028,1
1028,822
1029,592
1029,493
1029,42
1030,2
1030,790
1030,6
1031,26
1031,1
1031,1011
1032,1
1032,325
1032,898
1033,266
1033,91
1033,969
1034,8
1034,512
1034,6
1035,617
1035,3
1035,725
1036,112
1036,1
1036,722
1037,338
1037,19
1037,299
1038,110
1038,40
1038,234
1039,32
1039,246
1039,243
1040,11
1040,331
1040,45
1041,216
1041,919
1041,2
1042,3
1042,164
1042,983
1043,718
1043,18
1043,3
1044,2
1044,266
1044,424
1045,1037
1045,89
1045,639
1046,539
1046,3
1046,265
1047,26
1047,390
1047,238
1048,55
1048,320
1048,943
1049,6
1049,114
1049,10
1050,10
1050,7
1050,45
1051,1
1051,33
1051,454
1052,2
1052,49
1052,43
1053,506
1053,10
1053,776
1054,506
1054,3
1054,185
1055,6
1055,55
1055,751
1056,191
1056,20
1056,110
1057,419
1057,6
1057,10
1058,2
1058,169
1058,6
1059,15
1059,1
1059,468
1060,84
1060,475
1060,2
1061,514
1061,678
1061,209
1062,401
1062,624
1062,564
1063,78
1063,1
1063,3
1064,232
1064,6
1064,175
1065,3
1065,6
1065,51
1066,57
1066,887
1066,160
1067,133
1067,2
1067,37
1068,0
1068,5
1068,60
1069,3
1069,14
1069,975
1070,31
1070,109
1070,320
1071,19
1071,1055
1071,319
1072,331
1072,90
1072,238
1073,1049
1073,587
1073,183
1074,148
1074,7
1074,114
1075,89
1075,2
1075,15
1076,3
1076,0
1076,428
1077,0
1077,296
1077,159
1078,0
1078,191
1078,89
1079,26
1079,108
1079,334
1080,479
1080,3
1080,751
1081,428
1081,153
1081,86
1082,242
1082,6
1082,2
1083,17
1083,897
1083,70
1084,395
1084,1
1084,270
1085,481
1085,360
1085,73
1086,107
1086,56
1086,14
1087,10
1087,65
1087,395
1088,9
1088,538
1088,339
1089,560
1089,955
1089,325
1090,10
1090,19
1090,99
1091,433
1091,46
1091,727
1092,13
1092,22
1092,29
1093,5
1093,1
1093,62
1094,735
1094,6
1094,32
1095,3
1095,43
1095,801
1096,1033
1096,15
1096,333
1097,749
1097,172
1097,27
1098,246
1098,365
1098,167
1099,3
1099,40
1099,156
1100,1018
1100,671
1100,15
1101,10
1101,2
1101,42
1102,606
1102,27
1102,0
1103,36
1103,468
1103,27
1104,1
1104,46
1104,33
1105,130
1105,304
1105,25
1106,319
1106,111
1106,263
1107,0
1107,1100
1107,150
1108,214
1108,3
1108,28
1109,227
1109,936
1109,103
1110,276
1110,0
1110,395
1111,109
1111,14
1111,142
1112,89
1112,746
1112,703
1113,1085
1113,1009
1113,6
1114,202
1114,32
1114,1
1115,1
1115,2
1115,17
1116,428
1116,6
1116,89
1117,12
1117,189
1117,29
1118,3
1118,405
1118,394
1119,340
1119,33
1119,22
1120,0
1120,147
1120,1
1121,276
1121,445
1121,0
1122,807
1122,24
1122,750
1123,995
1123,126
1123,74
1124,89
1124,956
1124,1
1125,395
1125,10
1125,993
1126,2
1126,31
1126,9
1127,10
1127,83
1127,57
1128,27
1128,127
1128,243
1129,48
1129,20
1129,0
1130,695
1130,27
1130,2
1131,3
1131,53
1131,250
1132,716
1132,6
1132,29
1133,163
1133,583
1133,283
1134,266
1134,1
1134,78
